0.00E+00	9.72E-01	0.00E+00	3.80E-03	0.0866191	0.222797	0.7	
0.00E+00	9.69E-01	0.00E+00	3.65E-03	0.0866191	0.216376	0.7	
0.00E+00	9.67E-01	0.00E+00	3.50E-03	0.0866191	0.224081	0.7	
0.00E+00	9.64E-01	0.00E+00	3.35E-03	0.0866191	0.243343	0.7	
0.00E+00	9.60E-01	0.00E+00	3.19E-03	0.0866191	0.242701	0.9	
0.00E+00	9.56E-01	0.00E+00	3.04E-03	0.0866191	0.237564	0.9	
0.00E+00	9.51E-01	0.00E+00	2.89E-03	0.0866191	0.24848	0.9	
0.00E+00	9.46E-01	0.00E+00	2.70E-03	0.0866191	0.238206	0.9	
0.00E+00	9.40E-01	0.00E+00	2.55E-03	0.0866191	0.276088	0.9	
0.00E+00	9.34E-01	0.00E+00	2.36E-03	0.0866191	0.269668	0.9	
0.00E+00	9.26E-01	0.00E+00	2.17E-03	0.0866191	0.265815	0.9	
0.00E+00	9.18E-01	0.00E+00	2.01E-03	0.0866191	0.269668	0.9	
0.00E+00	9.09E-01	0.00E+00	1.82E-03	0.0866191	0.261321	0.9	
0.00E+00	8.98E-01	0.00E+00	1.63E-03	0.0866191	0.338369	0.9	
0.00E+00	8.87E-01	0.00E+00	1.44E-03	0.0866191	0.33259	0.9	
0.00E+00	8.74E-01	0.00E+00	1.29E-03	0.0866191	0.331306	0.9	
0.00E+00	8.60E-01	0.00E+00	1.10E-03	0.0866191	0.324243	0.9	
0.00E+00	8.45E-01	0.00E+00	9.50E-04	0.0866191	0.321675	0.9	
0.00E+00	8.29E-01	0.00E+00	7.98E-04	0.0866191	0.260037	0.9	
0.00E+00	8.12E-01	0.00E+00	6.46E-04	0.0866191	0.260037	0.9	
0.00E+00	7.93E-01	0.00E+00	5.32E-04	0.0866191	0.260037	0.9	
0.00E+00	7.73E-01	0.00E+00	4.18E-04	0.0866191	0.260037	0.9	
0.00E+00	7.52E-01	0.00E+00	3.04E-04	0.0866191	0.260037	0.9	
0.00E+00	7.31E-01	0.00E+00	2.28E-04	0.0866191	0.260037	0.9	
0.00E+00	7.11E-01	0.00E+00	1.52E-04	0.0866191	0.260037	0.9	
0.00E+00	6.90E-01	0.00E+00	1.14E-04	0.0866191	0.260037	0.9	
0.00E+00	6.71E-01	0.00E+00	7.60E-05	0.0866191	0.260037	0.9	
0.00E+00	6.53E-01	0.00E+00	3.80E-05	0.0866191	0.260037	0.9	
0.00E+00	6.34E-01	0.00E+00	3.80E-05	0.0866191	0.260037	0.9	
0.00E+00	6.14E-01	0.00E+00	3.80E-05	0.0866191	0.260037	0.9	
0.00E+00	5.93E-01	0.00E+00	0.00E+00	0.0866191	0.260037	0.9	
0.00E+00	5.71E-01	0.00E+00	0.00E+00	0.0866191	0.260037	0.9	
0.00E+00	5.47E-01	0.00E+00	0.00E+00	0.0866191	0.260037	0.9	
0.00E+00	5.23E-01	0.00E+00	0.00E+00	0.0866191	0.260037	0.9	
0.00E+00	4.96E-01	0.00E+00	0.00E+00	0.0866191	0.260037	0.9	
0.00E+00	4.69E-01	0.00E+00	0.00E+00	0.0866191	0.260037	0.9	
0.00E+00	4.40E-01	0.00E+00	0.00E+00	0.0866191	0.260037	0.9	
0.00E+00	4.09E-01	0.00E+00	0.00E+00	0.0866191	0.260037	0.9	
0.00E+00	3.77E-01	0.00E+00	0.00E+00	0.0866191	0.260037	0.9	
0.00E+00	3.42E-01	0.00E+00	0.00E+00	0.0866191	0.260037	0.9	
0.00E+00	3.06E-01	0.00E+00	0.00E+00	0.0866191	0.260037	0.9	
0.00E+00	2.68E-01	0.00E+00	0.00E+00	0.0866191	0.260037	0.9	
0.00E+00	2.28E-01	0.00E+00	0.00E+00	0.0866191	0.260037	0.9	
0.00E+00	1.86E-01	0.00E+00	0.00E+00	0.0866191	0.260037	0.9	
0.00E+00	1.46E-01	0.00E+00	0.00E+00	0.0866191	0.260037	0.9	
0.00E+00	1.03E-01	0.00E+00	0.00E+00	0.0866191	0.260037	0.9	
0.00E+00	5.82E-02	0.00E+00	0.00E+00	0.0866191	0.260037	0.9	
0.00E+00	1.11E-02	0.00E+00	0.00E+00	0.0866191	0.260037	0.9	
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.0866191	0.260037	0.9	
9.80E-01	9.99E-01	0.00E+00	9.04E-03	0	0.027377	0.7	
9.80E-01	9.99E-01	0.00E+00	8.96E-03	0	0.027377	0.7	
9.80E-01	9.99E-01	0.00E+00	8.88E-03	0	0.0292021	0.7	
9.80E-01	9.99E-01	0.00E+00	8.76E-03	0	0.0292021	0.7	
9.80E-01	9.99E-01	0.00E+00	8.68E-03	0	0.0292021	0.7	
9.80E-01	9.99E-01	0.00E+00	8.60E-03	0	0.0292021	0.7	
9.80E-01	9.99E-01	0.00E+00	8.48E-03	0	0.0292021	0.7	
9.80E-01	9.99E-01	0.00E+00	8.40E-03	0	0.0383277	0.7	
9.80E-01	9.99E-01	0.00E+00	8.32E-03	0	0.0383277	0.7	
9.80E-01	9.99E-01	0.00E+00	8.24E-03	0	0.0383277	0.7	
9.80E-01	9.99E-01	0.00E+00	8.12E-03	0	0.0383277	0.7	
9.80E-01	9.99E-01	0.00E+00	8.04E-03	0	0.0383277	0.7	
9.80E-01	9.99E-01	0.00E+00	7.96E-03	0	0.0456284	0.7	
9.80E-01	9.99E-01	0.00E+00	7.88E-03	0	0.0456284	0.7	
9.80E-01	9.99E-01	0.00E+00	7.80E-03	0	0.0456284	0.7	
9.80E-01	9.99E-01	0.00E+00	7.68E-03	0	0.0456284	0.7	
9.80E-01	9.99E-01	0.00E+00	7.60E-03	0	0.0456284	0.7	
9.80E-01	9.99E-01	0.00E+00	7.52E-03	0	0.0492786	0.7	
9.80E-01	9.98E-01	0.00E+00	7.44E-03	0	0.0492786	0.7	
9.80E-01	9.98E-01	0.00E+00	7.36E-03	0	0.0492786	0.7	
9.80E-01	9.98E-01	0.00E+00	7.28E-03	0	0.0492786	0.7	
9.80E-01	9.98E-01	0.00E+00	7.20E-03	0	0.0492786	0.7	
9.80E-01	9.98E-01	0.00E+00	7.08E-03	0	0.0584042	0.7	
9.80E-01	9.98E-01	0.00E+00	7.00E-03	0	0.0584042	0.7	
9.80E-01	9.97E-01	0.00E+00	6.92E-03	0	0.0584042	0.7	
9.80E-01	9.97E-01	0.00E+00	6.84E-03	0	0.0584042	0.7	
9.80E-01	9.97E-01	0.00E+00	6.76E-03	0	0.0584042	0.7	
9.80E-01	9.97E-01	0.00E+00	6.68E-03	0	0.0711801	0.7	
9.80E-01	9.97E-01	0.00E+00	6.56E-03	0	0.0711801	0.7	
9.80E-01	9.96E-01	0.00E+00	6.48E-03	0	0.0711801	0.7	
9.80E-01	9.96E-01	0.00E+00	6.40E-03	0	0.0711801	0.7	
9.80E-01	9.96E-01	0.00E+00	6.32E-03	0	0.0711801	0.7	
9.80E-01	9.96E-01	0.00E+00	6.24E-03	0	0.0894315	0.7	
9.80E-01	9.95E-01	0.00E+00	6.12E-03	0	0.0894315	0.7	
9.80E-01	9.95E-01	0.00E+00	6.04E-03	0	0.0894315	0.7	
9.80E-01	9.94E-01	0.00E+00	5.96E-03	0	0.0894315	0.7	
9.80E-01	9.94E-01	0.00E+00	5.88E-03	0	0.0894315	0.7	
9.80E-01	9.93E-01	0.00E+00	5.76E-03	0	0.113158	0.7	
9.80E-01	9.93E-01	0.00E+00	5.68E-03	0	0.113158	0.7	
9.80E-01	9.92E-01	0.00E+00	5.56E-03	0	0.113158	0.7	
9.80E-01	9.91E-01	0.00E+00	5.48E-03	0	0.113158	0.7	
9.80E-01	9.90E-01	0.00E+00	5.36E-03	0	0.113158	0.7	
9.80E-01	9.89E-01	0.00E+00	5.28E-03	0	0.14601	0.7	
9.80E-01	9.88E-01	0.00E+00	5.16E-03	0	0.14601	0.7	
9.80E-01	9.87E-01	0.00E+00	5.04E-03	0	0.14601	0.7	
0.00E+00	9.85E-01	0.00E+00	4.92E-03	0	0.14601	0.7	
0.00E+00	9.84E-01	0.00E+00	4.80E-03	0	0.14601	0.7	
0.00E+00	9.82E-01	0.00E+00	4.68E-03	0.267732	0.197114	0.7	
0.00E+00	9.80E-01	0.00E+00	4.56E-03	0.267732	0.204177	0.7	
0.00E+00	9.79E-01	0.00E+00	4.40E-03	0.267732	0.201609	0.7	
0.00E+00	9.77E-01	0.00E+00	4.28E-03	0.267732	0.204819	0.7	
0.00E+00	9.74E-01	0.00E+00	4.12E-03	0.267732	0.21766	0.7	
0.00E+00	9.72E-01	0.00E+00	4.00E-03	0.267732	0.222797	0.7	
0.00E+00	9.69E-01	0.00E+00	3.84E-03	0.267732	0.216376	0.7	
0.00E+00	9.67E-01	0.00E+00	3.68E-03	0.267732	0.224081	0.7	
0.00E+00	9.64E-01	0.00E+00	3.52E-03	0.267732	0.243343	0.7	
0.00E+00	9.60E-01	0.00E+00	3.36E-03	0.267732	0.242701	0.9	
0.00E+00	9.56E-01	0.00E+00	3.20E-03	0.267732	0.237564	0.9	
0.00E+00	9.51E-01	0.00E+00	3.04E-03	0.267732	0.24848	0.9	
0.00E+00	9.46E-01	0.00E+00	2.84E-03	0.267732	0.238206	0.9	
0.00E+00	9.40E-01	0.00E+00	2.68E-03	0.267732	0.276088	0.9	
0.00E+00	9.34E-01	0.00E+00	2.48E-03	0.267732	0.269668	0.9	
0.00E+00	9.26E-01	0.00E+00	2.28E-03	0.267732	0.265815	0.9	
0.00E+00	9.18E-01	0.00E+00	2.12E-03	0.267732	0.269668	0.9	
0.00E+00	9.09E-01	0.00E+00	1.92E-03	0.267732	0.261321	0.9	
0.00E+00	8.98E-01	0.00E+00	1.72E-03	0.267732	0.338369	0.9	
0.00E+00	8.87E-01	0.00E+00	1.52E-03	0.267732	0.33259	0.9	
0.00E+00	8.74E-01	0.00E+00	1.36E-03	0.267732	0.331306	0.9	
0.00E+00	8.60E-01	0.00E+00	1.16E-03	0.267732	0.324243	0.9	
0.00E+00	8.45E-01	0.00E+00	1.00E-03	0.267732	0.321675	0.9	
0.00E+00	8.29E-01	0.00E+00	8.40E-04	0.267732	0.260037	0.9	
0.00E+00	8.12E-01	0.00E+00	6.80E-04	0.267732	0.260037	0.9	
0.00E+00	7.93E-01	0.00E+00	5.60E-04	0.267732	0.260037	0.9	
0.00E+00	7.73E-01	0.00E+00	4.40E-04	0.267732	0.260037	0.9	
0.00E+00	7.52E-01	0.00E+00	3.20E-04	0.267732	0.260037	0.9	
0.00E+00	7.31E-01	0.00E+00	2.40E-04	0.267732	0.260037	0.9	
0.00E+00	7.11E-01	0.00E+00	1.60E-04	0.267732	0.260037	0.9	
0.00E+00	6.90E-01	0.00E+00	1.20E-04	0.267732	0.260037	0.9	
0.00E+00	6.71E-01	0.00E+00	8.00E-05	0.267732	0.260037	0.9	
0.00E+00	6.53E-01	0.00E+00	4.00E-05	0.267732	0.260037	0.9	
0.00E+00	6.34E-01	0.00E+00	4.00E-05	0.267732	0.260037	0.9	
0.00E+00	6.14E-01	0.00E+00	4.00E-05	0.267732	0.260037	0.9	
0.00E+00	5.93E-01	0.00E+00	0.00E+00	0.267732	0.260037	0.9	
0.00E+00	5.71E-01	0.00E+00	0.00E+00	0.267732	0.260037	0.9	
0.00E+00	5.47E-01	0.00E+00	0.00E+00	0.267732	0.260037	0.9	
0.00E+00	5.23E-01	0.00E+00	0.00E+00	0.267732	0.260037	0.9	
0.00E+00	4.96E-01	0.00E+00	0.00E+00	0.267732	0.260037	0.9	
0.00E+00	4.69E-01	0.00E+00	0.00E+00	0.267732	0.260037	0.9	
0.00E+00	4.40E-01	0.00E+00	0.00E+00	0.267732	0.260037	0.9	
0.00E+00	4.09E-01	0.00E+00	0.00E+00	0.267732	0.260037	0.9	
0.00E+00	3.77E-01	0.00E+00	0.00E+00	0.267732	0.260037	0.9	
0.00E+00	3.42E-01	0.00E+00	0.00E+00	0.267732	0.260037	0.9	
0.00E+00	3.06E-01	0.00E+00	0.00E+00	0.267732	0.260037	0.9	
0.00E+00	2.68E-01	0.00E+00	0.00E+00	0.267732	0.260037	0.9	
0.00E+00	2.28E-01	0.00E+00	0.00E+00	0.267732	0.260037	0.9	
0.00E+00	1.86E-01	0.00E+00	0.00E+00	0.267732	0.260037	0.9	
0.00E+00	1.46E-01	0.00E+00	0.00E+00	0.267732	0.260037	0.9	
0.00E+00	1.03E-01	0.00E+00	0.00E+00	0.267732	0.260037	0.9	
0.00E+00	5.82E-02	0.00E+00	0.00E+00	0.267732	0.260037	0.9	
0.00E+00	1.11E-02	0.00E+00	0.00E+00	0.267732	0.260037	0.9	
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.267732	0.260037	0.9	
2.05E+00	9.99E-01	0.00E+00	4.75E-03	0	0.027377	0.7	
2.05E+00	9.99E-01	0.00E+00	4.71E-03	0	0.027377	0.7	
2.05E+00	9.99E-01	0.00E+00	4.66E-03	0	0.0292021	0.7	
2.05E+00	9.99E-01	0.00E+00	4.60E-03	0	0.0292021	0.7	
2.05E+00	9.99E-01	0.00E+00	4.56E-03	0	0.0292021	0.7	
2.05E+00	9.99E-01	0.00E+00	4.52E-03	0	0.0292021	0.7	
2.05E+00	9.99E-01	0.00E+00	4.45E-03	0	0.0292021	0.7	
2.05E+00	9.99E-01	0.00E+00	4.41E-03	0	0.0383277	0.7	
2.05E+00	9.99E-01	0.00E+00	4.37E-03	0	0.0383277	0.7	
2.05E+00	9.99E-01	0.00E+00	4.33E-03	0	0.0383277	0.7	
2.05E+00	9.99E-01	0.00E+00	4.26E-03	0	0.0383277	0.7	
2.05E+00	9.99E-01	0.00E+00	4.22E-03	0	0.0383277	0.7	
2.05E+00	9.99E-01	0.00E+00	4.18E-03	0	0.0456284	0.7	
2.05E+00	9.99E-01	0.00E+00	4.14E-03	0	0.0456284	0.7	
2.05E+00	9.99E-01	0.00E+00	4.10E-03	0	0.0456284	0.7	
2.05E+00	9.99E-01	0.00E+00	4.03E-03	0	0.0456284	0.7	
2.05E+00	9.99E-01	0.00E+00	3.99E-03	0	0.0456284	0.7	
2.05E+00	9.99E-01	0.00E+00	3.95E-03	0	0.0492786	0.7	
2.05E+00	9.98E-01	0.00E+00	3.91E-03	0	0.0492786	0.7	
2.05E+00	9.98E-01	0.00E+00	3.87E-03	0	0.0492786	0.7	
2.05E+00	9.98E-01	0.00E+00	3.82E-03	0	0.0492786	0.7	
2.05E+00	9.98E-01	0.00E+00	3.78E-03	0	0.0492786	0.7	
2.05E+00	9.98E-01	0.00E+00	3.72E-03	0	0.0584042	0.7	
2.05E+00	9.98E-01	0.00E+00	3.68E-03	0	0.0584042	0.7	
2.05E+00	9.97E-01	0.00E+00	3.63E-03	0	0.0584042	0.7	
2.05E+00	9.97E-01	0.00E+00	3.59E-03	0	0.0584042	0.7	
2.05E+00	9.97E-01	0.00E+00	3.55E-03	0	0.0584042	0.7	
2.05E+00	9.97E-01	0.00E+00	3.51E-03	0	0.0711801	0.7	
2.05E+00	9.97E-01	0.00E+00	3.45E-03	0	0.0711801	0.7	
2.05E+00	9.96E-01	0.00E+00	3.40E-03	0	0.0711801	0.7	
2.05E+00	9.96E-01	0.00E+00	3.36E-03	0	0.0711801	0.7	
2.05E+00	9.96E-01	0.00E+00	3.32E-03	0	0.0711801	0.7	
2.05E+00	9.96E-01	0.00E+00	3.28E-03	0	0.0894315	0.7	
2.05E+00	9.95E-01	0.00E+00	3.21E-03	0	0.0894315	0.7	
2.05E+00	9.95E-01	0.00E+00	3.17E-03	0	0.0894315	0.7	
2.05E+00	9.94E-01	0.00E+00	3.13E-03	0	0.0894315	0.7	
2.05E+00	9.94E-01	0.00E+00	3.09E-03	0	0.0894315	0.7	
2.05E+00	9.93E-01	0.00E+00	3.02E-03	0	0.113158	0.7	
2.05E+00	9.93E-01	0.00E+00	2.98E-03	0	0.113158	0.7	
2.05E+00	9.92E-01	0.00E+00	2.92E-03	0	0.113158	0.7	
2.05E+00	9.91E-01	0.00E+00	2.88E-03	0	0.113158	0.7	
2.05E+00	9.90E-01	0.00E+00	2.81E-03	0	0.113158	0.7	
2.05E+00	9.89E-01	0.00E+00	2.77E-03	0	0.14601	0.7	
2.05E+00	9.88E-01	0.00E+00	2.71E-03	0	0.14601	0.7	
2.05E+00	9.87E-01	0.00E+00	2.65E-03	0	0.14601	0.7	
0.00E+00	9.85E-01	0.00E+00	2.58E-03	0	0.14601	0.7	
0.00E+00	9.84E-01	0.00E+00	2.52E-03	0	0.14601	0.7	
0.00E+00	9.82E-01	0.00E+00	2.46E-03	0.564336	0.197114	0.7	
0.00E+00	9.80E-01	0.00E+00	2.39E-03	0.564336	0.204177	0.7	
0.00E+00	9.79E-01	0.00E+00	2.31E-03	0.564336	0.201609	0.7	
0.00E+00	9.77E-01	0.00E+00	2.25E-03	0.564336	0.204819	0.7	
0.00E+00	9.74E-01	0.00E+00	2.16E-03	0.564336	0.21766	0.7	
0.00E+00	9.72E-01	0.00E+00	2.10E-03	0.564336	0.222797	0.7	
0.00E+00	9.69E-01	0.00E+00	2.02E-03	0.564336	0.216376	0.7	
0.00E+00	9.67E-01	0.00E+00	1.93E-03	0.564336	0.224081	0.7	
0.00E+00	9.64E-01	0.00E+00	1.85E-03	0.564336	0.243343	0.7	
0.00E+00	9.60E-01	0.00E+00	1.76E-03	0.564336	0.242701	0.9	
0.00E+00	9.56E-01	0.00E+00	1.68E-03	0.564336	0.237564	0.9	
0.00E+00	9.51E-01	0.00E+00	1.60E-03	0.564336	0.24848	0.9	
0.00E+00	9.46E-01	0.00E+00	1.49E-03	0.564336	0.238206	0.9	
0.00E+00	9.40E-01	0.00E+00	1.41E-03	0.564336	0.276088	0.9	
0.00E+00	9.34E-01	0.00E+00	1.30E-03	0.564336	0.269668	0.9	
0.00E+00	9.26E-01	0.00E+00	1.20E-03	0.564336	0.265815	0.9	
0.00E+00	9.18E-01	0.00E+00	1.11E-03	0.564336	0.269668	0.9	
0.00E+00	9.09E-01	0.00E+00	1.01E-03	0.564336	0.261321	0.9	
0.00E+00	8.98E-01	0.00E+00	9.03E-04	0.564336	0.338369	0.9	
